audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.322,0.584,11,-11.248,1,0.0289,0.0571,0.00000459,0.0885,0.776,165.447,audio_features,7b1ZwsYjW3FzTg5Ze8Vfs8,spotify:track:7b1ZwsYjW3FzTg5Ze8Vfs8,https://api.spotify.com/v1/tracks/7b1ZwsYjW3FzTg5Ze8Vfs8,https://api.spotify.com/v1/audio-analysis/7b1ZwsYjW3FzTg5Ze8Vfs8,182347,4
0.934,0.459,1,-7.654,1,0.189,0.0516,0,0.222,0.697,103.04,audio_features,6YYd5MLpu45J0uLrMdivF7,spotify:track:6YYd5MLpu45J0uLrMdivF7,https://api.spotify.com/v1/tracks/6YYd5MLpu45J0uLrMdivF7,https://api.spotify.com/v1/audio-analysis/6YYd5MLpu45J0uLrMdivF7,239547,4
0.767,0.943,1,-2.455,1,0.173,0.0552,0.0352,0.0973,0.642,89.446,audio_features,548ASS7vMMyBwIeD5D3vbE,spotify:track:548ASS7vMMyBwIeD5D3vbE,https://api.spotify.com/v1/tracks/548ASS7vMMyBwIeD5D3vbE,https://api.spotify.com/v1/audio-analysis/548ASS7vMMyBwIeD5D3vbE,193240,4
0.593,0.619,3,-9.003,0,0.0976,0.118,0,0.484,0.668,80.02,audio_features,2VjXGuPVVxyhMgER3Uz2Fe,spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,https://api.spotify.com/v1/tracks/2VjXGuPVVxyhMgER3Uz2Fe,https://api.spotify.com/v1/audio-analysis/2VjXGuPVVxyhMgER3Uz2Fe,326533,4
0.653,0.476,2,-11.336,0,0.0284,0.784,0.00000135,0.0846,0.437,95.402,audio_features,7r58jWHQrFzPh4n4niWNBJ,spotify:track:7r58jWHQrFzPh4n4niWNBJ,https://api.spotify.com/v1/tracks/7r58jWHQrFzPh4n4niWNBJ,https://api.spotify.com/v1/audio-analysis/7r58jWHQrFzPh4n4niWNBJ,303507,4
0.37,0.0772,0,-19.322,1,0.0414,0.642,0.69,0.112,0.0954,119.942,audio_features,010ALbbh5KlQ4fKWgSdhRd,spotify:track:010ALbbh5KlQ4fKWgSdhRd,https://api.spotify.com/v1/tracks/010ALbbh5KlQ4fKWgSdhRd,https://api.spotify.com/v1/audio-analysis/010ALbbh5KlQ4fKWgSdhRd,287893,4
0.323,0.667,7,-10.342,1,0.0895,0.145,0.0487,0.0867,0.183,79.579,audio_features,0zQnCy0NCcBmQcsl2PBNE3,spotify:track:0zQnCy0NCcBmQcsl2PBNE3,https://api.spotify.com/v1/tracks/0zQnCy0NCcBmQcsl2PBNE3,https://api.spotify.com/v1/audio-analysis/0zQnCy0NCcBmQcsl2PBNE3,255267,4
0.759,0.661,11,-8.334,1,0.0354,0.386,0.318,0.101,0.446,109.094,audio_features,6EbkthEtuDl85F54RU6Sjb,spotify:track:6EbkthEtuDl85F54RU6Sjb,https://api.spotify.com/v1/tracks/6EbkthEtuDl85F54RU6Sjb,https://api.spotify.com/v1/audio-analysis/6EbkthEtuDl85F54RU6Sjb,209960,4
0.359,0.799,7,-11.17,1,0.0676,0.00612,0.591,0.1,0.33,130.538,audio_features,3VVUqJWwHmZWIVLcy8RvUo,spotify:track:3VVUqJWwHmZWIVLcy8RvUo,https://api.spotify.com/v1/tracks/3VVUqJWwHmZWIVLcy8RvUo,https://api.spotify.com/v1/audio-analysis/3VVUqJWwHmZWIVLcy8RvUo,330093,4
0.564,0.956,9,-4.327,1,0.061,0.00221,0.0000793,0.313,0.674,84.609,audio_features,4Iz8aLmrnYJ2TFXeHgjswF,spotify:track:4Iz8aLmrnYJ2TFXeHgjswF,https://api.spotify.com/v1/tracks/4Iz8aLmrnYJ2TFXeHgjswF,https://api.spotify.com/v1/audio-analysis/4Iz8aLmrnYJ2TFXeHgjswF,213880,4
0.643,0.798,4,-7.945,0,0.0453,0.0135,0.0113,0.306,0.842,149.973,audio_features,2PpmqeGuoBgQIp36hrawKu,spotify:track:2PpmqeGuoBgQIp36hrawKu,https://api.spotify.com/v1/tracks/2PpmqeGuoBgQIp36hrawKu,https://api.spotify.com/v1/audio-analysis/2PpmqeGuoBgQIp36hrawKu,257493,4
0.392,0.619,7,-10.963,0,0.0364,0.0000366,0.792,0.087,0.278,78.933,audio_features,3kMTqc2WNl8ufebsOU2RCb,spotify:track:3kMTqc2WNl8ufebsOU2RCb,https://api.spotify.com/v1/tracks/3kMTqc2WNl8ufebsOU2RCb,https://api.spotify.com/v1/audio-analysis/3kMTqc2WNl8ufebsOU2RCb,272800,4
0.63,0.609,7,-8.824,0,0.0269,0.00405,0.00451,0.163,0.238,115.872,audio_features,1ZLpqfA3SoMSVQAeiYy9kY,spotify:track:1ZLpqfA3SoMSVQAeiYy9kY,https://api.spotify.com/v1/tracks/1ZLpqfA3SoMSVQAeiYy9kY,https://api.spotify.com/v1/audio-analysis/1ZLpqfA3SoMSVQAeiYy9kY,239200,3
0.781,0.509,1,-12.529,0,0.0746,0.0151,0.939,0.128,0.336,130.928,audio_features,6UvoUZCmCCSjHtDYyXIsJH,spotify:track:6UvoUZCmCCSjHtDYyXIsJH,https://api.spotify.com/v1/tracks/6UvoUZCmCCSjHtDYyXIsJH,https://api.spotify.com/v1/audio-analysis/6UvoUZCmCCSjHtDYyXIsJH,280933,4
0.211,0.876,8,-5.771,1,0.057,0.00414,0.0000335,0.0636,0.596,156.482,audio_features,4nvOKSXQvCccUMXVWxQ4B1,spotify:track:4nvOKSXQvCccUMXVWxQ4B1,https://api.spotify.com/v1/tracks/4nvOKSXQvCccUMXVWxQ4B1,https://api.spotify.com/v1/audio-analysis/4nvOKSXQvCccUMXVWxQ4B1,170453,4
0.356,0.74,5,-7.335,0,0.0363,0.0157,0.0000173,0.114,0.182,133.292,audio_features,12r8PUOuD8ZYnX9xZFKFHZ,spotify:track:12r8PUOuD8ZYnX9xZFKFHZ,https://api.spotify.com/v1/tracks/12r8PUOuD8ZYnX9xZFKFHZ,https://api.spotify.com/v1/audio-analysis/12r8PUOuD8ZYnX9xZFKFHZ,310973,4
0.393,0.929,3,-5.95,1,0.0744,0.0000896,0.000164,0.421,0.332,100.299,audio_features,53QrFkS2P4206o8t6raygo,spotify:track:53QrFkS2P4206o8t6raygo,https://api.spotify.com/v1/tracks/53QrFkS2P4206o8t6raygo,https://api.spotify.com/v1/audio-analysis/53QrFkS2P4206o8t6raygo,143240,4
0.524,0.853,4,-7.609,0,0.0647,0.118,0.212,0.0914,0.138,105.982,audio_features,5VRkJsYcf9z4Wni19FxICi,spotify:track:5VRkJsYcf9z4Wni19FxICi,https://api.spotify.com/v1/tracks/5VRkJsYcf9z4Wni19FxICi,https://api.spotify.com/v1/audio-analysis/5VRkJsYcf9z4Wni19FxICi,390427,4
0.19,0.186,4,-18.907,0,0.0274,0.667,0.932,0.0715,0.0628,68.054,audio_features,4lO8fTv9bhcigyOhb1LmYJ,spotify:track:4lO8fTv9bhcigyOhb1LmYJ,https://api.spotify.com/v1/tracks/4lO8fTv9bhcigyOhb1LmYJ,https://api.spotify.com/v1/audio-analysis/4lO8fTv9bhcigyOhb1LmYJ,293093,4
0.414,0.881,9,-5.039,1,0.0328,0.000693,0.732,0.348,0.756,162.038,audio_features,7MGMxmXA8Kgf4Qzv5z6ImL,spotify:track:7MGMxmXA8Kgf4Qzv5z6ImL,https://api.spotify.com/v1/tracks/7MGMxmXA8Kgf4Qzv5z6ImL,https://api.spotify.com/v1/audio-analysis/7MGMxmXA8Kgf4Qzv5z6ImL,188867,4
0.683,0.839,6,-9.527,1,0.0863,0.107,0.0000461,0.197,0.807,92.366,audio_features,4jbfkKl3aPRA6gGuA29vT5,spotify:track:4jbfkKl3aPRA6gGuA29vT5,https://api.spotify.com/v1/tracks/4jbfkKl3aPRA6gGuA29vT5,https://api.spotify.com/v1/audio-analysis/4jbfkKl3aPRA6gGuA29vT5,238400,4
0.442,0.784,0,-10.073,1,0.0429,0.00000496,0.000601,0.0587,0.614,102.234,audio_features,22w4GnALIpPLK3FmlK8KRF,spotify:track:22w4GnALIpPLK3FmlK8KRF,https://api.spotify.com/v1/tracks/22w4GnALIpPLK3FmlK8KRF,https://api.spotify.com/v1/audio-analysis/22w4GnALIpPLK3FmlK8KRF,158693,3
0.545,0.512,7,-12.272,1,0.026,0.00735,0.869,0.0629,0.668,90.508,audio_features,3sRfwJamrDcMw4KCegnxul,spotify:track:3sRfwJamrDcMw4KCegnxul,https://api.spotify.com/v1/tracks/3sRfwJamrDcMw4KCegnxul,https://api.spotify.com/v1/audio-analysis/3sRfwJamrDcMw4KCegnxul,336093,4
0.541,0.877,0,-8.988,1,0.0372,0.0494,0.00126,0.129,0.934,108.378,audio_features,08o1UvE9Jp18ZfGg5NiCnm,spotify:track:08o1UvE9Jp18ZfGg5NiCnm,https://api.spotify.com/v1/tracks/08o1UvE9Jp18ZfGg5NiCnm,https://api.spotify.com/v1/audio-analysis/08o1UvE9Jp18ZfGg5NiCnm,236827,4
0.285,0.846,2,-6.472,1,0.0438,0.0404,0,0.182,0.287,108.808,audio_features,62nQ8UZVqR2RMvkJHkcO2o,spotify:track:62nQ8UZVqR2RMvkJHkcO2o,https://api.spotify.com/v1/tracks/62nQ8UZVqR2RMvkJHkcO2o,https://api.spotify.com/v1/audio-analysis/62nQ8UZVqR2RMvkJHkcO2o,318227,4
0.546,0.727,1,-7.361,1,0.025,0.0229,0.00616,0.102,0.598,77.746,audio_features,0TQvjpyA3NfYLrwIhKxSON,spotify:track:0TQvjpyA3NfYLrwIhKxSON,https://api.spotify.com/v1/tracks/0TQvjpyA3NfYLrwIhKxSON,https://api.spotify.com/v1/audio-analysis/0TQvjpyA3NfYLrwIhKxSON,250600,4
