audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,audio_features,0DcrhZ12WcCqruCs8ibXSf,spotify:track:0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/tracks/0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/audio-analysis/0DcrhZ12WcCqruCs8ibXSf,164733,4
0.743,0.572,0,-9.627,1,0.0493,0.186,0.0000144,0.163,0.675,122.658,audio_features,28285KFbyCq8sJofn58qlD,spotify:track:28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD,178400,4
0.497,0.349,7,-14,1,0.0297,0.0929,0.028,0.259,0.421,113.762,audio_features,5gOd6zDC8vhlYjqbQdJVWP,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/audio-analysis/5gOd6zDC8vhlYjqbQdJVWP,365627,4
0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,audio_features,5UwbnHhjnbinJH8TefuQfN,spotify:track:5UwbnHhjnbinJH8TefuQfN,https://api.spotify.com/v1/tracks/5UwbnHhjnbinJH8TefuQfN,https://api.spotify.com/v1/audio-analysis/5UwbnHhjnbinJH8TefuQfN,199200,4
0.524,0.955,0,-7.081,1,0.0411,0.00717,0.00000877,0.659,0.869,133.849,audio_features,2ccUQnjjNWT0rsNnsBpsCA,spotify:track:2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/tracks/2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/audio-analysis/2ccUQnjjNWT0rsNnsBpsCA,253733,4
0.579,0.705,6,-4.911,0,0.0339,0.0273,0,0.0704,0.761,116.173,audio_features,4mcZYzoGwPRDdhWVlygiHf,spotify:track:4mcZYzoGwPRDdhWVlygiHf,https://api.spotify.com/v1/tracks/4mcZYzoGwPRDdhWVlygiHf,https://api.spotify.com/v1/audio-analysis/4mcZYzoGwPRDdhWVlygiHf,201693,4
0.497,0.693,8,-7.024,1,0.0565,0.19,0,0.215,0.358,111.539,audio_features,6cFZ4PLC19taNlpl9pbGMf,spotify:track:6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,296493,3
0.606,0.282,9,-12.207,0,0.0339,0.501,0.0000083,0.152,0.563,67.409,audio_features,683b4ikwa62JevCjwrmfg6,spotify:track:683b4ikwa62JevCjwrmfg6,https://api.spotify.com/v1/tracks/683b4ikwa62JevCjwrmfg6,https://api.spotify.com/v1/audio-analysis/683b4ikwa62JevCjwrmfg6,274040,4
0.843,0.48,11,-11.574,0,0.0492,0.28,0.000782,0.108,0.762,101.993,audio_features,2BydLQAh7CUIFvSEqAMc4x,spotify:track:2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/tracks/2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/audio-analysis/2BydLQAh7CUIFvSEqAMc4x,180493,4
0.414,0.7,5,-8.838,1,0.0301,0.22,0.000721,0.114,0.37,76.79,audio_features,0v0XYK0pLgsPiq5u4FKHaw,spotify:track:0v0XYK0pLgsPiq5u4FKHaw,https://api.spotify.com/v1/tracks/0v0XYK0pLgsPiq5u4FKHaw,https://api.spotify.com/v1/audio-analysis/0v0XYK0pLgsPiq5u4FKHaw,308853,4
0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,audio_features,1JkZg3eMQTmTn93E8Yd3UL,spotify:track:1JkZg3eMQTmTn93E8Yd3UL,https://api.spotify.com/v1/tracks/1JkZg3eMQTmTn93E8Yd3UL,https://api.spotify.com/v1/audio-analysis/1JkZg3eMQTmTn93E8Yd3UL,191227,4
0.711,0.576,7,-8.784,0,0.0305,0.648,0.00226,0.0528,0.644,120.117,audio_features,1BWsOxeMx83OrKGCV4gxly,spotify:track:1BWsOxeMx83OrKGCV4gxly,https://api.spotify.com/v1/tracks/1BWsOxeMx83OrKGCV4gxly,https://api.spotify.com/v1/audio-analysis/1BWsOxeMx83OrKGCV4gxly,178560,4
0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,audio_features,6cr6UDpkjEaMQ80OjWqEBQ,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/audio-analysis/6cr6UDpkjEaMQ80OjWqEBQ,350400,4
0.679,0.553,3,-14.687,1,0.0316,0.0611,0.00000716,0.139,0.946,109.071,audio_features,064SVQsmWl5EF0zahmzkQk,spotify:track:064SVQsmWl5EF0zahmzkQk,https://api.spotify.com/v1/tracks/064SVQsmWl5EF0zahmzkQk,https://api.spotify.com/v1/audio-analysis/064SVQsmWl5EF0zahmzkQk,198760,4
0.855,0.847,2,-9.019,1,0.042,0.234,0.00062,0.345,0.89,122.644,audio_features,7ohR0qPH6f2Vuj2pUNanJG,spotify:track:7ohR0qPH6f2Vuj2pUNanJG,https://api.spotify.com/v1/tracks/7ohR0qPH6f2Vuj2pUNanJG,https://api.spotify.com/v1/audio-analysis/7ohR0qPH6f2Vuj2pUNanJG,255133,4
0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,audio_features,4xh7W7tlNMIczFhupCPniY,spotify:track:4xh7W7tlNMIczFhupCPniY,https://api.spotify.com/v1/tracks/4xh7W7tlNMIczFhupCPniY,https://api.spotify.com/v1/audio-analysis/4xh7W7tlNMIczFhupCPniY,223613,4
0.637,0.528,1,-9.837,1,0.0394,0.163,0,0.122,0.781,106.949,audio_features,6KEWtSOGKpIXGw6l1uJgsR,spotify:track:6KEWtSOGKpIXGw6l1uJgsR,https://api.spotify.com/v1/tracks/6KEWtSOGKpIXGw6l1uJgsR,https://api.spotify.com/v1/audio-analysis/6KEWtSOGKpIXGw6l1uJgsR,207573,4
0.402,0.643,5,-8.749,1,0.0317,0.24,0.0000391,0.118,0.525,150.086,audio_features,5OuaAMBmGjjJMK7yXpaFAK,spotify:track:5OuaAMBmGjjJMK7yXpaFAK,https://api.spotify.com/v1/tracks/5OuaAMBmGjjJMK7yXpaFAK,https://api.spotify.com/v1/audio-analysis/5OuaAMBmGjjJMK7yXpaFAK,199707,4
0.326,0.872,2,-7.602,1,0.122,0.214,0,0.461,0.492,173.381,audio_features,2g7gviEeJr6pyxO7G35EWQ,spotify:track:2g7gviEeJr6pyxO7G35EWQ,https://api.spotify.com/v1/tracks/2g7gviEeJr6pyxO7G35EWQ,https://api.spotify.com/v1/audio-analysis/2g7gviEeJr6pyxO7G35EWQ,508333,4
0.35,0.443,7,-11.01,1,0.0369,0.762,0.00192,0.0994,0.345,189.125,audio_features,7i3xpu7SFWvzhGa9AZyySR,spotify:track:7i3xpu7SFWvzhGa9AZyySR,https://api.spotify.com/v1/tracks/7i3xpu7SFWvzhGa9AZyySR,https://api.spotify.com/v1/audio-analysis/7i3xpu7SFWvzhGa9AZyySR,257869,4
0.7,0.726,2,-7.717,1,0.0329,0.434,0.0000011,0.0963,0.641,130.109,audio_features,6BD1X1PeV5UzYUdiVaD2yL,spotify:track:6BD1X1PeV5UzYUdiVaD2yL,https://api.spotify.com/v1/tracks/6BD1X1PeV5UzYUdiVaD2yL,https://api.spotify.com/v1/audio-analysis/6BD1X1PeV5UzYUdiVaD2yL,243267,4
0.471,0.494,7,-10.407,1,0.0312,0.387,0.0944,0.617,0.373,79.255,audio_features,1Qa0Y05al633fG8f9Peytc,spotify:track:1Qa0Y05al633fG8f9Peytc,https://api.spotify.com/v1/tracks/1Qa0Y05al633fG8f9Peytc,https://api.spotify.com/v1/audio-analysis/1Qa0Y05al633fG8f9Peytc,229827,4
0.574,0.664,5,-11.5,1,0.0346,0.0737,0,0.22,0.936,122.956,audio_features,2zI3bUYn2pcF27of6i2oqK,spotify:track:2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/tracks/2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/audio-analysis/2zI3bUYn2pcF27of6i2oqK,215667,4
0.801,0.446,10,-14.605,1,0.0735,0.74,0.038,0.0832,0.925,97.898,audio_features,13Mzsb8VzRSZ5w3pM48cn6,spotify:track:13Mzsb8VzRSZ5w3pM48cn6,https://api.spotify.com/v1/tracks/13Mzsb8VzRSZ5w3pM48cn6,https://api.spotify.com/v1/audio-analysis/13Mzsb8VzRSZ5w3pM48cn6,213000,4
0.509,0.827,0,-7.715,1,0.0782,0.0409,0,0.12,0.743,135.601,audio_features,1lqMLr9Wj7SM2F9AikGcxN,spotify:track:1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/tracks/1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/audio-analysis/1lqMLr9Wj7SM2F9AikGcxN,512733,4
0.626,0.565,9,-10.027,1,0.0271,0.124,0,0.0811,0.924,116.61,audio_features,6tunhVGD8C05MZNjSVIsjw,spotify:track:6tunhVGD8C05MZNjSVIsjw,https://api.spotify.com/v1/tracks/6tunhVGD8C05MZNjSVIsjw,https://api.spotify.com/v1/audio-analysis/6tunhVGD8C05MZNjSVIsjw,233507,4
