danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.756,0.768,0,-10.701,1,0.112,0.735,0,0.182,0.783,118.208,audio_features,3SQhmctWreNM0X6Zkm2K5R,spotify:track:3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/tracks/3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/audio-analysis/3SQhmctWreNM0X6Zkm2K5R,143240,4
0.527,0.464,7,-12.666,1,0.041,0.869,0.017,0.299,0.887,144.354,audio_features,6lZMSnCPm2jStSutrq3k7t,spotify:track:6lZMSnCPm2jStSutrq3k7t,https://api.spotify.com/v1/tracks/6lZMSnCPm2jStSutrq3k7t,https://api.spotify.com/v1/audio-analysis/6lZMSnCPm2jStSutrq3k7t,120027,4
0.421,0.64,9,-9.974,1,0.117,0.0487,0,0.0482,0.854,202.243,audio_features,5zYvVUfInIEx5xGR2qe3Ls,spotify:track:5zYvVUfInIEx5xGR2qe3Ls,https://api.spotify.com/v1/tracks/5zYvVUfInIEx5xGR2qe3Ls,https://api.spotify.com/v1/audio-analysis/5zYvVUfInIEx5xGR2qe3Ls,122760,4
0.455,0.361,9,-12.562,1,0.0473,0.747,0,0.238,0.285,115.854,audio_features,3MpGQae6zAFd7Z1FdLV9fV,spotify:track:3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/tracks/3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/audio-analysis/3MpGQae6zAFd7Z1FdLV9fV,168293,3
0.631,0.246,7,-14.31,1,0.033,0.852,0,0.243,0.805,115.299,audio_features,38s1KAGSzopcquTCeN6jnj,spotify:track:38s1KAGSzopcquTCeN6jnj,https://api.spotify.com/v1/tracks/38s1KAGSzopcquTCeN6jnj,https://api.spotify.com/v1/audio-analysis/38s1KAGSzopcquTCeN6jnj,123347,4
0.645,0.943,0,-1.526,1,0.0393,0.385,0,0.37,0.965,147.768,audio_features,40fD7ct05FvQHLdQTgJelG,spotify:track:40fD7ct05FvQHLdQTgJelG,https://api.spotify.com/v1/tracks/40fD7ct05FvQHLdQTgJelG,https://api.spotify.com/v1/audio-analysis/40fD7ct05FvQHLdQTgJelG,131720,4
0.653,0.83,5,-7.665,1,0.0358,0.905,0.00316,0.241,0.967,146.355,audio_features,3IOkxDFEZH7UOxBsjkObb0,spotify:track:3IOkxDFEZH7UOxBsjkObb0,https://api.spotify.com/v1/tracks/3IOkxDFEZH7UOxBsjkObb0,https://api.spotify.com/v1/audio-analysis/3IOkxDFEZH7UOxBsjkObb0,167000,4
0.604,0.784,1,-9.757,0,0.0528,0.865,0.0544,0.155,0.829,104.746,audio_features,0EkwlBGDj4h1UkVuWpSLK2,spotify:track:0EkwlBGDj4h1UkVuWpSLK2,https://api.spotify.com/v1/tracks/0EkwlBGDj4h1UkVuWpSLK2,https://api.spotify.com/v1/audio-analysis/0EkwlBGDj4h1UkVuWpSLK2,98827,4
0.698,0.694,5,-7.063,1,0.0537,0.664,0,0.244,0.839,88.709,audio_features,0PQKV9VdhgkJcPkwjKzVWs,spotify:track:0PQKV9VdhgkJcPkwjKzVWs,https://api.spotify.com/v1/tracks/0PQKV9VdhgkJcPkwjKzVWs,https://api.spotify.com/v1/audio-analysis/0PQKV9VdhgkJcPkwjKzVWs,121947,4
0.428,0.8,1,-9.701,1,0.107,0.718,0.00202,0.0821,0.961,96.482,audio_features,6WHzRPYYEoyFwiHn4iPZTj,spotify:track:6WHzRPYYEoyFwiHn4iPZTj,https://api.spotify.com/v1/tracks/6WHzRPYYEoyFwiHn4iPZTj,https://api.spotify.com/v1/audio-analysis/6WHzRPYYEoyFwiHn4iPZTj,132213,4
0.388,0.903,0,-10.851,1,0.0624,0.123,0.0124,0.224,0.865,176.148,audio_features,5jw1zzcYFivmuJK52JrnMK,spotify:track:5jw1zzcYFivmuJK52JrnMK,https://api.spotify.com/v1/tracks/5jw1zzcYFivmuJK52JrnMK,https://api.spotify.com/v1/audio-analysis/5jw1zzcYFivmuJK52JrnMK,153333,4
