id,song_name,artist,pic_url,preview_url,release_year
0ZvgXNstN4o2ZXPomtBYVp,"Good Golly, Miss Molly",Little Richard,https://i.scdn.co/image/ab67616d0000b273cc4c510d6d19a2d03e2fc757,,1969
0VE4ayVlGs5DBoqOdgJ0Zv,Donna - Single Version,Ritchie Valens,https://i.scdn.co/image/ab67616d0000b2737723fdc89d8e25e65aa6730d,https://p.scdn.co/mp3-preview/fe07fc82f9bd7fdbe647b416a3c1e454e0d58ce3?cid=f4f54a850da14f27a6e2b44603fe8013,1959
1KLpjQFgubHI3GkAICCNH3,Dream Lover,Bobby Darin,https://i.scdn.co/image/ab67616d0000b27332ca9d1b933d95925e170c90,https://p.scdn.co/mp3-preview/f5f7c1cd134666b88bdffd58b4107094c1b16fe2?cid=f4f54a850da14f27a6e2b44603fe8013,2004
4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,Bobby Day,https://i.scdn.co/image/ab67616d0000b273635d01ad663c01a3665d488d,https://p.scdn.co/mp3-preview/7b43783587061272d956c76316463fff29cdd08e?cid=f4f54a850da14f27a6e2b44603fe8013,1958
2ZNTPtYmAhN9vCwnAgqKn1,"Shout, Pts. 1 & 2",The Isley Brothers,https://i.scdn.co/image/ab67616d0000b273f9ddaa9b3da1cd7275626987,https://p.scdn.co/mp3-preview/daaef949078ecfea871f20f8af03e65877987e53?cid=f4f54a850da14f27a6e2b44603fe8013,1959
3MpGQae6zAFd7Z1FdLV9fV,Twilight Time - Single Version,The Platters,https://i.scdn.co/image/ab67616d0000b2738fe1c4818c6f397ed3056739,,1958
121sjkub4p4zcFNozkKnQD,Folsom Prison Blues,Johnny Cash,https://i.scdn.co/image/ab67616d0000b27323cf966c060364cec9424e02,,1960
4cRfSR0QxDlXRHTKyEOu93,"Come On, Let's Go",Ritchie Valens,https://i.scdn.co/image/ab67616d0000b2737723fdc89d8e25e65aa6730d,https://p.scdn.co/mp3-preview/a2163bb889eef2f3ca27f67d3dda2b75579a32fd?cid=f4f54a850da14f27a6e2b44603fe8013,1959
0Rk9byjmZksAJX15onGns5,Teach Me Tonight,Dinah Washington,https://i.scdn.co/image/ab67616d0000b2732a9bdb7fe25cb06bb3c47695,,1988
7DJsL4jyXA39GDiHFQYQ0t,Mess Around,Ray Charles,https://i.scdn.co/image/ab67616d0000b273f0e951707ca49b533fdbf64e,https://p.scdn.co/mp3-preview/06b369274ecece821bb4ac82aadf484eeab83982?cid=f4f54a850da14f27a6e2b44603fe8013,1957
2Aq3BiLhITGHe6YSzkzOvi,True Love Ways,Buddy Holly,https://i.scdn.co/image/ab67616d0000b273988665e0435d5283cfd38b1d,,2006
7ItZM6DMZE2m1X7yIaRxjq,C’Mon Everybody,Eddie Cochran,https://i.scdn.co/image/ab67616d0000b27324c50e31cea9cf898d05448c,,1960
34zhjduFdQFhkRUJ230h9T,April In Paris,Billie Holiday,https://i.scdn.co/image/ab67616d0000b2738ce5e77f95cca9b114e4bedb,,1958
4LJcNiq2pBb8OeqrGdBJQw,I'm Sorry,Brenda Lee,https://i.scdn.co/image/ab67616d0000b27394d826a48aa675028d2a94da,,1960
24lvdbt9pS7DFEjhEWSl49,You Send Me,Sam Cooke,https://i.scdn.co/image/ab67616d0000b273e99527ff7b46db214c04b17c,,2022
4ZfQwNx3FlCN07cnUvekh3,Ain't That A Shame,Fats Domino,https://i.scdn.co/image/ab67616d0000b27374e3823e9643fabc830851dd,,1959
5ueyLj6e6oVaTY0KQ6yLaA,All Shook Up,Elvis Presley,https://i.scdn.co/image/ab67616d0000b27320ee3e86e17f17239bef1f76,https://p.scdn.co/mp3-preview/3313423ac43537ec4608c733cfb71202dfcfaa57?cid=f4f54a850da14f27a6e2b44603fe8013,1958
2OARIMw1hpehr86Iwmv04c,Peggy Sue,Buddy Holly,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416,,1958
1hFB1obL3dCyIDigkojSTm,Lollipop,The Chordettes,https://i.scdn.co/image/ab67616d0000b2734dafc693fd369457726d5c4e,https://p.scdn.co/mp3-preview/cf5f92e4677c4c38fb64f076ae02ee86d0b32fed?cid=f4f54a850da14f27a6e2b44603fe8013,2010
5ytPMYb6dkoli8sNSEsdmZ,Love Potion No. 9 - Remastered / Single Version,The Clovers,https://i.scdn.co/image/ab67616d0000b273ce5b8505b2fce099377d2857,,1991
3h4udS0WeWbsur3yfjvnm4,Reet Petite,Jackie Wilson,https://i.scdn.co/image/ab67616d0000b2738cc2718c11345833920086b2,https://p.scdn.co/mp3-preview/c8039852c1bf3576d1955f801a100786de75b3ed?cid=f4f54a850da14f27a6e2b44603fe8013,1958
3P6OwCX7Ofiaaqtvujb6i5,Sixteen Tons,Tennessee Ernie Ford,https://i.scdn.co/image/ab67616d0000b2738bbea9fbdb68b329c1228e25,,1997
3Lbxie6whOW4eMt4jtI32k,Yakety Yak - 2007 Remaster,The Coasters,https://i.scdn.co/image/ab67616d0000b273ccdfe154fe251276f5ed16d7,https://p.scdn.co/mp3-preview/e758392f2f05b6e05384c5d22f6221682d459887?cid=f4f54a850da14f27a6e2b44603fe8013,2007
7bflxIMDz5mFxhQyYx1CEh,Magic Moments,Perry Como,https://i.scdn.co/image/ab67616d0000b2732027745ea676490e7d3376ed,https://p.scdn.co/mp3-preview/dac6fa2063005073f4e68c62afcdbba4f8cb424d?cid=f4f54a850da14f27a6e2b44603fe8013,1993
2HyPrPSANTIPkR6CfiytwY,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood),Doris Day,https://i.scdn.co/image/ab67616d0000b27346819799558f553de9f1df24,https://p.scdn.co/mp3-preview/06eee022ebbb382257437126b3f5020b48ccefca?cid=f4f54a850da14f27a6e2b44603fe8013,1957
4LcrHUkRmXG3c0YD5VYutn,At The Hop,Danny & The Juniors,https://i.scdn.co/image/ab67616d0000b27362b3c3aec00c8a1d7e4663ca,,1983
3mKdw0slI6wmnb1FBrvwn2,I Get A Kick Out Of You,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b273503b7b4db39f931b7188188b,,1962
01u6AEzGbGbQyYVdxajxqk,Don't Be Cruel,Elvis Presley,https://i.scdn.co/image/ab67616d0000b27320ee3e86e17f17239bef1f76,https://p.scdn.co/mp3-preview/873f2231a4d75b183a538d6d7d942ed6171d0afe?cid=f4f54a850da14f27a6e2b44603fe8013,1958
3NhqNUMkRhHxEHbQ3bUaCc,Only You (And You Alone),The Platters,https://i.scdn.co/image/ab67616d0000b2738b87773ace065872827f46d1,https://p.scdn.co/mp3-preview/fca9573013c2e8630f65afd3b5e41d7e8c7642a8?cid=f4f54a850da14f27a6e2b44603fe8013,1966
2xKfXRhw5xaUXfevJJspZf,Why Do Fools Fall in Love,Frankie Lymon,https://i.scdn.co/image/ab67616d0000b27316a312d3a18f48077f778a4c,https://p.scdn.co/mp3-preview/a4fb15a6fe26447af0304fd68164f965669bd460?cid=f4f54a850da14f27a6e2b44603fe8013,1989
7GnMzVWOHLBPcfco4L1GtE,Earth Angel,The Penguins,https://i.scdn.co/image/ab67616d0000b27362edbd6bd191200de1581b4c,https://p.scdn.co/mp3-preview/b99fa7e973c8e5b6af8af155c6d5a48325d0860d?cid=f4f54a850da14f27a6e2b44603fe8013,1954
4IYyGIbMS5ZkxDXGfPIrXr,Come Go With Me,The Del-Vikings,https://i.scdn.co/image/ab67616d0000b273c223c0c9fc255e7019a5296a,,1997
0GVvRmCoiLkhxJvlZy9bLk,In The Still of the Night,The Five Satins,https://i.scdn.co/image/ab67616d0000b2739e8ad4f8a33d8a0968769165,https://p.scdn.co/mp3-preview/e4897f4ed35c5e52e996e7884f24467c9338b4c9?cid=f4f54a850da14f27a6e2b44603fe8013,1993
7Gpx2fNJiilvrf9Ss8qbit,Calendar Girl,Neil Sedaka,https://i.scdn.co/image/ab67616d0000b2733843b432892fdff0ffd2c96d,https://p.scdn.co/mp3-preview/bc417cc6ad239831f48e0ee8383e4bb116bcfe81?cid=f4f54a850da14f27a6e2b44603fe8013,1959
0x0ffSAP6PkdoDgHOfroof,My Funny Valentine - Remastered,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b2734ad936718c2e69b45868bd44,,1954
5d6ZRqgbz26Sg4bk1oifQw,Blue Suede Shoes,Carl Perkins,https://i.scdn.co/image/ab67616d0000b27356cb96b27916cc2db4d9aeaf,,1957
1CTex49P0iWwzUGsMNjgaV,Strange Fruit,Billie Holiday,https://i.scdn.co/image/ab67616d0000b273f8743d2c7812763f7f66e83b,,1957
760clbeDBWmBsBLbszWuNZ,I'm A Man,Bo Diddley,https://i.scdn.co/image/ab67616d0000b273dcd1d02a2b91f0842ad105ed,,1958
4tmy6FB76bR5eLmx0zO1mn,Pennies From Heaven,Louis Prima,https://i.scdn.co/image/ab67616d0000b273a06458b080f396941f2a2af9,,1957
1V4NaFlrUCK49MXcdOcVeS,They Can't Take That Away From Me,Ella Fitzgerald,https://i.scdn.co/image/ab67616d0000b273a0b669c5273f36ffefcf1ebc,,1997
5KG2ahk1cONbHvg3dBdTbx,Mr. Lonely,Bobby Vinton,https://i.scdn.co/image/ab67616d0000b2735980cda6de8365d077f34a5e,https://p.scdn.co/mp3-preview/735f425704af22f60962fa193c0df3f1fe7622dd?cid=f4f54a850da14f27a6e2b44603fe8013,1962
4bzvhZFlV9UqQ3EmV2i8s4,Who's Sorry Now,Connie Francis,https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f,,2005
4uxsv9PjV3Yeyn51RdWvGJ,Misty,Johnny Mathis,https://i.scdn.co/image/ab67616d0000b27372ddee406b1d5f70de813c64,https://p.scdn.co/mp3-preview/f27679a3676b97425aef16e23180cbcc98839b53?cid=f4f54a850da14f27a6e2b44603fe8013,1959
07GtDOCxmye5KDWsTSACPk,Chantilly Lace,The Big Bopper,https://i.scdn.co/image/ab67616d0000b27348d18e159a1b99329343be14,,1958
33aYzW5ToRjiFOzkubeJ8H,Rave On,Buddy Holly,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416,,1958
4YXKKnIZuk7UtXH5oC0ffa,Lucille,Little Richard,https://i.scdn.co/image/ab67616d0000b273cc4c510d6d19a2d03e2fc757,,1969
3SQhmctWreNM0X6Zkm2K5R,Maybellene,Chuck Berry,https://i.scdn.co/image/ab67616d0000b273a496dc8c33ca6d10668b3157,,1959
7ycFNferNuk6wAjBa0vWvl,Little Darlin',The Diamonds,https://i.scdn.co/image/ab67616d0000b2736d1cec02080d64bcecf938f4,,1996
7vAw4LLIms6X8ZHcbtoazz,I Wonder Why,Dion & The Belmonts,https://i.scdn.co/image/ab67616d0000b2737a609132064a415169a915cc,,1959
1xVOttVNT27FBTD8iHjOfU,It's Only Make Believe,Conway Twitty,https://i.scdn.co/image/ab67616d0000b27300bc11e4af98a74a21c18aaf,,1959
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Marvin Gaye,https://i.scdn.co/image/ab67616d0000b2739173e50e99bdea2400222f02,,1967
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5,,1969
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,,1969
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,https://i.scdn.co/image/ab67616d0000b273bad7062c3fd2f2d037989694,,1966
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,https://i.scdn.co/image/ab67616d0000b2733f29a976eea00141514ab936,https://p.scdn.co/mp3-preview/731469a968c3295114a2b7052610674bf56c6048?cid=f4f54a850da14f27a6e2b44603fe8013,1967
745H5CctFr12Mo7cqa1BMH,My Girl,The Temptations,https://i.scdn.co/image/ab67616d0000b2731a5b6271ae1c8497df20916e,,1965
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,https://i.scdn.co/image/ab67616d0000b27308181b9f840a06e7a071cf72,,1966
1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,https://i.scdn.co/image/ab67616d0000b273d231bd1716b71b6444e25f89,https://p.scdn.co/mp3-preview/53ab746c37c717c20f793598064b7f720877b646?cid=f4f54a850da14f27a6e2b44603fe8013,1966
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,https://i.scdn.co/image/ab67616d0000b273f96cefb0197694ad440c3314,https://p.scdn.co/mp3-preview/962e228fc976da0f39439d99893b3d7151031577?cid=f4f54a850da14f27a6e2b44603fe8013,1961
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,https://i.scdn.co/image/ab67616d0000b2734d1a7a3e5043173883653ffc,,1969
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2733efcd243aaa5638f55318f91,,1969
29U7stRjqHU6rMiS8BfaI9,What A Wonderful World,Louis Armstrong,https://i.scdn.co/image/ab67616d0000b273845a5660b804e5f3e821fbed,,1968
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,,1969
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b2732af30c881bb23cfb82a8cf99,,1969
4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,https://i.scdn.co/image/ab67616d0000b273b2229a8fdf377abaf3652624,,1960
7s25THrKz86DM225dOYwnr,Respect,Aretha Franklin,https://i.scdn.co/image/ab67616d0000b2736aa9314b7ddfbd8f036ba3ac,https://p.scdn.co/mp3-preview/7768dd513193e30ab1ad19deeff2dcc63d2c7555?cid=f4f54a850da14f27a6e2b44603fe8013,1967
0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,https://i.scdn.co/image/ab67616d0000b273d8fb5b4308dc27f210064ef4,https://p.scdn.co/mp3-preview/b48d5e6bd6312c23e674b6d3c5293438190cd99b?cid=f4f54a850da14f27a6e2b44603fe8013,1968
1JO1xLtVc8mWhIoE3YaCL0,Happy Together,The Turtles,https://i.scdn.co/image/ab67616d0000b27372649ad8e79d1e8bdd54c929,https://p.scdn.co/mp3-preview/8c691e6232f9abae21be72ed15407fd90657a73e?cid=f4f54a850da14f27a6e2b44603fe8013,1967
6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,https://i.scdn.co/image/ab67616d0000b273c0fa62ae53b2aeae3766f13d,,1965
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b273fc4f17340773c6c3579fea0d,https://p.scdn.co/mp3-preview/89f3dc45265602fa874c23d638538af0f2c6b56a?cid=f4f54a850da14f27a6e2b44603fe8013,1969
3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273e3e3b64cea45265469d4cafa,,1965
48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,https://i.scdn.co/image/ab67616d0000b2731b3c09cb3ec9f618664f2622,https://p.scdn.co/mp3-preview/246e9dc1fb2676bdacceaa564e46967ed000afef?cid=f4f54a850da14f27a6e2b44603fe8013,1962
6pxWv6GV35VGmcPf5dh6CH,Proud Mary,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2731afccd261170f1d8f3cadb3d,,1969
3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,The Monkees,https://i.scdn.co/image/ab67616d0000b273360a1ae790aa71a0aac4983e,https://p.scdn.co/mp3-preview/c87a45f50a2a2a771aa100dbe15be234bd9b560d?cid=f4f54a850da14f27a6e2b44603fe8013,1967
1OppEieGNdItZbE14gLBEv,You Can't Hurry Love,The Supremes,https://i.scdn.co/image/ab67616d0000b273a16ea5e673cc4c6e8f91d5ca,,1966
4feXcsElKIVsGwkbnTHAfV,Somethin' Stupid,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b2733e2331ff09f59ea3c87fe5d6,,1967
3TlIt0ReIxPsVZcOEivT5U,It's Not Unusual,Tom Jones,https://i.scdn.co/image/ab67616d0000b27337c9e9907888dea39387df7c,,1965
1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b27344934a06d21864415376f5f2,,1968
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273dbeec63ad914c973e75c24df,,1963
4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Stevie Wonder,https://i.scdn.co/image/ab67616d0000b273cab4dfee401a04dacfa11784,,1968
2gE95JskwQ1pCACTpGe1Db,Down On The Corner,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5,,1969
1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Etta James,https://i.scdn.co/image/ab67616d0000b2737649604d1b27be1c78c466e9,,1968
1tqT6DhmsrtQgyCKUwotiw,I Heard It Through The Grapevine,Marvin Gaye,https://i.scdn.co/image/ab67616d0000b273aff6573c5110e0732fbab3d8,,1968
0bfvHnWWOeU1U5XeKyVLbW,Can't Take My Eyes off You,Frankie Valli,https://i.scdn.co/image/ab67616d0000b273328ba1034774366865d78ac1,https://p.scdn.co/mp3-preview/203b8db25a4ab9ca62e5ca1626c39d9f09802ea6?cid=f4f54a850da14f27a6e2b44603fe8013,1967
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1,https://p.scdn.co/mp3-preview/af8cb2c28e8a897cec1f7c9831abcfe0fc431b9a?cid=f4f54a850da14f27a6e2b44603fe8013,1967
5y788ya4NvwhBznoDIcXwK,The Sound of Silence - Acoustic Version,Simon & Garfunkel,https://i.scdn.co/image/ab67616d0000b2733b50c381e5f477c3cd066286,https://p.scdn.co/mp3-preview/ce31ae784cc3a4a3958a6ae24e5a9d6d664b8508?cid=f4f54a850da14f27a6e2b44603fe8013,1964
4QxDOjgpYtQDxxbWPuEJOy,L-O-V-E,Nat King Cole,https://i.scdn.co/image/ab67616d0000b2738daeb3002870ebba8e8d1387,,1965
3spdoTYpuCpmq19tuD0bOe,My Way,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b27380aa6a82fce614eea8357253,,1969
11DjZQEZ69EXLo77HVj6yW,Green River,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2733efcd243aaa5638f55318f91,,1969
6FT83pFXKhDlXDsNJFAHWz,You Never Can Tell,Chuck Berry,https://i.scdn.co/image/ab67616d0000b273e226488b7af9f296c95be551,,1964
29SyMC0plk6qw8NMF7lfRL,You Really Got Me,The Kinks,https://i.scdn.co/image/ab67616d0000b273718bbc2828082b2f45c12dbe,https://p.scdn.co/mp3-preview/90d7020090f2cdd8ca726ec906d8c2092cef9eca?cid=f4f54a850da14f27a6e2b44603fe8013,1964
0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered 2001,The Beach Boys,https://i.scdn.co/image/ab67616d0000b2737cb33b8fab5302942e6a78fb,,1963
5b7OgznPJJr1vHNYGyvxau,Fly Me To The Moon (In Other Words),Frank Sinatra,https://i.scdn.co/image/ab67616d0000b273cb81eb3c1238c60f2bbfd3b5,,1962
1Eolhana7nKHYpcYpdVcT5,Little Wing,Jimi Hendrix,https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2,https://p.scdn.co/mp3-preview/48aa97d5b07d401bc8e2bc11acdb82c54cb6c374?cid=f4f54a850da14f27a6e2b44603fe8013,1967
0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered 2000,The Band,https://i.scdn.co/image/ab67616d0000b27320bbceac6950d3fe13fa13c3,,1968
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,https://i.scdn.co/image/ab67616d0000b2733c534611bd3658006378a2d7,,1964
72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,David Bowie,https://i.scdn.co/image/ab67616d0000b2733395f3e809dfbc2b1101d464,https://p.scdn.co/mp3-preview/9240f576fa464f8e3fe38f1c83fd23cd4e516638?cid=f4f54a850da14f27a6e2b44603fe8013,1969
6hleUCx3E4gB2urwRvx1QT,Time of the Season - Mono Version,The Zombies,https://i.scdn.co/image/ab67616d0000b2738b9b76a1f9a06cebe9c81b3c,https://p.scdn.co/mp3-preview/84a323412a813523ba15a42db2cbca8ccd3a38f0?cid=f4f54a850da14f27a6e2b44603fe8013,1968
6PgVDY8GTkxF3GmhVGPzoB,"Hold On, I'm Comin'",Sam & Dave,https://i.scdn.co/image/ab67616d0000b27319b9fae8d9f602068a5a5557,https://p.scdn.co/mp3-preview/6a0de247dff708131154ceca48a5a99061869f12?cid=f4f54a850da14f27a6e2b44603fe8013,1966
0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b2736f2f499c1df1f210c9b34b32,https://p.scdn.co/mp3-preview/499f6278a140080d3218c448448d0eb149eb65b7?cid=f4f54a850da14f27a6e2b44603fe8013,1969
5haXbSJqjjM0TCJ5XkfEaC,I Got You (I Feel Good),James Brown & The Famous Flames,https://i.scdn.co/image/ab67616d0000b273c813101657895c26f990b719,,1966
0xxZY5C9xxij3D1HkzbnfC,Monster Mash,"Bobby ""Boris"" Pickett",https://i.scdn.co/image/ab67616d0000b273edf6710f9c0cd81e37fcaf3d,,1962
6YffUZJ2R06kyxyK6onezL,Ring of Fire,Johnny Cash,https://i.scdn.co/image/ab67616d0000b273dfe4bfe695c4192e547e72c7,https://p.scdn.co/mp3-preview/382c983e90ad3f326539e1330f2195dba9c9b169?cid=f4f54a850da14f27a6e2b44603fe8013,1963
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://p.scdn.co/mp3-preview/6e9c88e26bb556ad9329c456318b3d1e4eac4542?cid=f4f54a850da14f27a6e2b44603fe8013,1967
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,Jefferson Airplane,https://i.scdn.co/image/ab67616d0000b2732dac7a01676ddb36c1d0ec05,https://p.scdn.co/mp3-preview/f39a05b57be781d6f8fe5aaf2c1fa5de56ce45e6?cid=f4f54a850da14f27a6e2b44603fe8013,1967
6MTd61g9zq6CB1FnJydjEb,Sugar Sugar,The Archies,https://i.scdn.co/image/ab67616d0000b273fbc98da6995bb0a504ed363d,https://p.scdn.co/mp3-preview/0eb5fcb87ea56e0335c4ccec63d2e4a01dd80b8a?cid=f4f54a850da14f27a6e2b44603fe8013,1969
1WN4uNclrDuczTO3bCr8s1,Be My Baby,The Ronettes,https://i.scdn.co/image/ab67616d0000b273b298efc29df3b69ec3f0d675,https://p.scdn.co/mp3-preview/13875e8cb6581795cd38c8f8b4e9899268335ee8?cid=f4f54a850da14f27a6e2b44603fe8013,1964
74VR3AkGPhbYXnxcOYa16x,Strangers In The Night,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b27350bb7ca1fe7e98df87ce41d9,,1966
6RJK553YhstRzyKA4mug09,The Letter,The Box Tops,https://i.scdn.co/image/ab67616d0000b2735f4604aff952dc7b0a8e511e,https://p.scdn.co/mp3-preview/44939f2cbd7bd56f11ab82d22ec6cf560654e28d?cid=f4f54a850da14f27a6e2b44603fe8013,1967
76TZCvJ8GitQ2FA1q5dKu0,The Boxer,Simon & Garfunkel,https://i.scdn.co/image/ab67616d0000b273ba7fe7dd76cd4307e57dd75f,https://p.scdn.co/mp3-preview/95d3a800fa9692db9ba37846b74d4b3fe113acfe?cid=f4f54a850da14f27a6e2b44603fe8013,1970
7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273e3e3b64cea45265469d4cafa,,1965
5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1,https://p.scdn.co/mp3-preview/93ada68507ef1a45fd47f8575cbecc657afd8fff?cid=f4f54a850da14f27a6e2b44603fe8013,1967
3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b273fc4f17340773c6c3579fea0d,https://p.scdn.co/mp3-preview/e734d4e4f125ff5fbe7d69faa7d505dc744fb7bb?cid=f4f54a850da14f27a6e2b44603fe8013,1969
0zGLlXbHlrAyBN1x6sY0rb,A Sunday Kind Of Love,Etta James,https://i.scdn.co/image/ab67616d0000b273b2229a8fdf377abaf3652624,,1960
3Xls4cNOwy01dtrNXb1inG,White Room,Cream,https://i.scdn.co/image/ab67616d0000b2735c7731f5acdcb2d02d78b7ee,,1968
2HoqbEOXgbDSLZ5XCePEXt,Hit the Road Jack,Ray Charles,https://i.scdn.co/image/ab67616d0000b273afb055fcddab0300b316b54a,https://p.scdn.co/mp3-preview/9ab84ea0b0a8813db8b9220420ae7079dc490ff8?cid=f4f54a850da14f27a6e2b44603fe8013,2021
4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,Jefferson Airplane,https://i.scdn.co/image/ab67616d0000b2732dac7a01676ddb36c1d0ec05,https://p.scdn.co/mp3-preview/19c01e1fdf45dd0a1e47051dd2e449de658a991c?cid=f4f54a850da14f27a6e2b44603fe8013,1967
0mbS3VwRbO6HVBMPXnzOGA,To Love Somebody,Bee Gees,https://i.scdn.co/image/ab67616d0000b273b99aba76485e5c02fa48f3db,,1967
4c4jJJoaiY21t2TyRZgdWS,Magic Carpet Ride,Steppenwolf,https://i.scdn.co/image/ab67616d0000b273626d1849afa1bc27a8743dfe,,1968
5uES1C2NgkdrNHiCwf9jRr,Baby Love,The Supremes,https://i.scdn.co/image/ab67616d0000b273d5ea1215e77c3f7a7c716370,,1964
0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,Jimi Hendrix,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://p.scdn.co/mp3-preview/513fb471097b3e1c3033be20b1db1661968855d4?cid=f4f54a850da14f27a6e2b44603fe8013,1967
1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic?,The Lovin' Spoonful,https://i.scdn.co/image/ab67616d0000b2730b6b12fd915f73fce8082de3,https://p.scdn.co/mp3-preview/73fc153079cd3b54d4e057ece1a72f5aeccbdbeb?cid=f4f54a850da14f27a6e2b44603fe8013,1965
5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,https://i.scdn.co/image/ab67616d0000b2739e5af96086574b76499dcf70,https://p.scdn.co/mp3-preview/e573a3589eaf7c2ef35ec7480dc13868d6d1c318?cid=f4f54a850da14f27a6e2b44603fe8013,1968
7uEcCGtM1FBBGIhPozhJjv,Daydream Believer,The Monkees,https://i.scdn.co/image/ab67616d0000b27376448e93fcf0b2298744ba97,https://p.scdn.co/mp3-preview/1ac30893bdf3d5334babc8ad5b54f819ca52b219?cid=f4f54a850da14f27a6e2b44603fe8013,1968
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,https://i.scdn.co/image/ab67616d0000b27341720ef0ae31e10d39e43ca2,https://p.scdn.co/mp3-preview/d48c45e3194cfe07470c85e50ca7dc7440661caa?cid=f4f54a850da14f27a6e2b44603fe8013,1965
